# area,perimeter,comp,mean_x,mean_y,var_x,var_y,assym_x,assym_y,conj_x,conj_y,conj_xy,conj_xy2,target
3.135118971335810745e-01,8.545751633986927720e-01,2.683079307861323606e-02,4.832103891199936996e-01,4.979485549045434278e-01,6.814430836663179503e-02,7.566566834056258350e-02,-2.394445518264572137e-01,9.425616353062330616e-03,9.648453467774901204e-01,9.619839215151928524e-01,9.388200027251669688e-01,9.578961711404823109e-01,1.600000000000000000e+01
4.155175278285429541e-01,9.859090909090909571e-01,2.604897672705274586e-02,4.862170263908365264e-01,4.343910979484155166e-01,7.142025905693170917e-02,5.312429550441784276e-02,-5.430167039646215631e-03,2.858545025428192998e-01,9.912035185925629488e-01,9.910239985638398252e-01,9.875070380011260474e-01,9.870663979306236735e-01,1.600000000000000000e+01
4.171976051738490177e-01,9.021121039805036768e-01,3.169958245157303983e-02,5.268446102173222068e-01,4.990449547556833898e-01,9.082954787151542586e-02,8.385885305467746798e-02,-1.745240758309791751e-01,-9.315805725286371852e-02,9.922107323062755446e-01,9.933362750928892426e-01,9.901962665234157468e-01,9.895183827996597570e-01,1.600000000000000000e+01
3.063838851022395171e-01,9.795081967213115082e-01,1.958610279543036153e-02,5.100848449495946069e-01,4.975190416892671386e-01,9.556064199375430279e-02,1.028032056336436323e-01,-1.818394058275164260e-01,-5.246717082503514484e-02,9.591816466381964945e-01,9.667295659946369968e-01,9.399145893335981716e-01,9.540172807627370632e-01,1.600000000000000000e+01
4.091093117408907132e-01,9.118852459016393297e-01,3.061734629465976548e-02,4.803090936974631631e-01,5.018345830320101175e-01,7.209263200175933251e-02,8.744366728328528682e-02,-1.604701432285822182e-01,-1.095712817001196909e-01,9.595909615701797568e-01,9.651987464951343743e-01,9.482104568695365332e-01,9.394689097806366851e-01,1.600000000000000000e+01
3.069358178053830377e-01,8.872549019607842702e-01,2.413438743221106228e-02,5.379864522488615464e-01,4.363531879868305374e-01,8.711840395661776815e-02,7.504598668514762816e-02,-2.521751012949220438e-01,3.077800057981631976e-02,9.606520517144463422e-01,9.609331084879145779e-01,9.533445756042721042e-01,9.405564924114671044e-01,1.600000000000000000e+01
2.959399912543307920e-01,8.855932203389830226e-01,2.237942253051797281e-02,5.594063348836746385e-01,3.877614623348624168e-01,6.894944365105976081e-02,6.126608385686952568e-02,-5.232006043569267240e-01,4.829759006925956055e-01,9.574903387133439914e-01,9.704478290520572870e-01,9.386224141850421088e-01,9.523755398954307783e-01,1.600000000000000000e+01
5.469682006715386180e-01,9.359795134443021913e-01,3.886838672732478850e-02,4.687297106177890638e-01,5.028549542843311349e-01,6.581245000847298077e-02,7.339049134158810717e-02,1.356797546306460177e-02,2.249195585233421113e-02,9.899132151325846785e-01,9.924288929813791515e-01,9.896122967296188122e-01,9.859772024217913211e-01,1.600000000000000000e+01
3.835793835793835926e-01,9.982014388489208745e-01,2.404025647268890481e-02,4.956530872533573273e-01,4.962844043195157595e-01,8.780307797248201873e-02,9.580961916386775135e-02,-4.353675198760442039e-02,-7.975826233711458269e-03,9.575962187711005713e-01,9.629979743416610116e-01,9.381498987170830972e-01,9.500337609723159549e-01,1.600000000000000000e+01
3.956596734726623432e-01,9.389389389389389828e-01,2.802599097112670051e-02,4.519220385517718763e-01,5.200747857760352755e-01,6.579183971335633707e-02,7.688132085538783300e-02,-7.190952275132511673e-02,-2.408432566141408826e-01,9.900845550215949809e-01,9.908550803982399957e-01,9.878642253178416821e-01,9.857047265648761769e-01,1.600000000000000000e+01
3.026308131075024499e-01,1.010723860589812340e+00,1.829148168213383732e-02,4.465640231857326281e-01,5.455569167046441237e-01,8.059254884436632682e-02,8.068068086314003629e-02,3.819598879404158959e-02,-2.529953424445890442e-01,9.586498701798249478e-01,9.674007116068852330e-01,9.554764881238581031e-01,9.428791229925954642e-01,1.600000000000000000e+01
3.033932135728543145e-01,8.617363344051447438e-01,2.539541100467810134e-02,4.612002010233918203e-01,4.952348592289105844e-01,7.504412297947145316e-02,7.928203684607065815e-02,-1.163722617874076160e-01,-2.161253446765674380e-01,9.579221491228070429e-01,9.662828947368421462e-01,9.520285087719297934e-01,9.414747807017543879e-01,1.600000000000000000e+01
3.555785123966941907e-01,9.519572953736654686e-01,2.405100882173115406e-02,5.251452643811738152e-01,5.108816227351962169e-01,8.598515512211196699e-02,9.104312034949996191e-02,-1.664661839107559604e-01,-1.479685976413533943e-01,9.642649622312609026e-01,9.562754212667053944e-01,9.485764090644973612e-01,9.437826844857640785e-01,1.600000000000000000e+01
3.042639699749791760e-01,1.245850622406639019e+00,1.214017461163712473e-02,4.484726483612897496e-01,5.148910331068439206e-01,8.008479575722238231e-02,9.476777208630358940e-02,1.202051490110444681e-01,-1.281332187178264304e-01,9.684769573410998422e-01,9.597395922562960147e-01,9.518017246302323819e-01,9.454628519216492499e-01,1.600000000000000000e+01
5.158778759513603651e-01,6.745689655172413257e-01,6.019250987557288324e-02,5.319128609199711422e-01,4.687497695954464527e-01,7.642549301345599733e-02,1.027182734411962034e-01,-1.681426137461370096e-01,1.956131583235156957e-01,9.620145836866202949e-01,9.723588265219603732e-01,9.431914532813294727e-01,9.489570968288960628e-01,1.600000000000000000e+01
3.354542241074584541e-01,8.957654723127035368e-01,2.509752066115702313e-02,5.302254405578828989e-01,4.779172584413799441e-01,9.126213452307357921e-02,7.313386032821563021e-02,-2.718739701942560205e-01,-1.661922738186928927e-01,9.546891464699683860e-01,9.681243414120126456e-01,9.496838777660695508e-01,9.392781875658587909e-01,1.600000000000000000e+01
3.583336999076232599e-01,9.199346405228757684e-01,2.569967410062182905e-02,4.970218705475466514e-01,5.080486429916591939e-01,9.652054784013547328e-02,9.656705100061241387e-02,-1.782214262539758357e-02,-1.134078430435264684e-01,9.561748097225631904e-01,9.683280137490792860e-01,9.457402406088878388e-01,9.456174809722562857e-01,1.600000000000000000e+01
3.059800664451827190e-01,9.188790560471976621e-01,2.135630164197985584e-02,5.205020943980113168e-01,4.799929912850651181e-01,9.463909401141663846e-02,6.741375284416134539e-02,-1.640957178324340959e-01,-8.510759584835372871e-02,9.563276631680540651e-01,9.664615755820967768e-01,9.510194233321269675e-01,9.394378091446495826e-01,1.600000000000000000e+01
3.310492189802534679e-01,9.878787878787879118e-01,2.113835673152922659e-02,4.968212661290782317e-01,5.292396089958582017e-01,8.714552366931538341e-02,9.729831532073981992e-02,-1.939847425788235602e-01,-2.334887940073780144e-01,9.586022701980858596e-01,9.653906076118405899e-01,9.501446694858669550e-01,9.394613843756954852e-01,1.600000000000000000e+01
3.987363387978142271e-01,9.793233082706767068e-01,2.580671306103352047e-02,5.084787212880729212e-01,4.977704417479577592e-01,8.925742092536013972e-02,8.536581112823077300e-02,-2.191022730035586119e-01,-1.496635833404018623e-01,9.587437544610991624e-01,9.648822269807280083e-01,9.471805852962169592e-01,9.430406852248394145e-01,1.600000000000000000e+01
4.145967270601987331e-01,8.931623931623932089e-01,3.247979670795082818e-02,5.559076408932097646e-01,4.904487418800866361e-01,9.473826943760170483e-02,8.517815906945665205e-02,-2.902626624678830702e-01,-9.695701954725854943e-02,9.631718061674008347e-01,9.594713656387665601e-01,9.459030837004405168e-01,9.448458149779735971e-01,1.600000000000000000e+01
3.881890611541774505e-01,9.142857142857142572e-01,2.750778198242187500e-02,5.517663343554343180e-01,5.020051729753961522e-01,9.043455444359210782e-02,8.151065954530357927e-02,-3.427864176666741702e-01,-1.836542286256012679e-01,9.549299681042850985e-01,9.707391485230897343e-01,9.428650672583552828e-01,9.470253778948828360e-01,1.600000000000000000e+01
3.324493639263614853e-01,1.054012345679012252e+00,1.854277378459084913e-02,5.253462309779403094e-01,5.150158388034354884e-01,9.459111903601692684e-02,9.622912527356376755e-02,-1.961052527430702241e-01,-1.425838023773335628e-01,9.581502890173410059e-01,9.612716763005780818e-01,9.373410404624277215e-01,9.529479768786127680e-01,1.600000000000000000e+01
2.876348101454904160e-01,1.023224043715847076e+00,1.716217974656016748e-02,4.988783877563809366e-01,5.289913109935593383e-01,8.563841569184571512e-02,9.473939747010816370e-02,-2.100472974547673288e-01,-2.672889622831743917e-01,9.598047361861238302e-01,9.614665558786871236e-01,9.526381387619443641e-01,9.350851682592439262e-01,1.600000000000000000e+01
3.516915814319433453e-01,9.244604316546762846e-01,2.537888537298066752e-02,5.011355437939166713e-01,4.909114526953886615e-01,8.642565260931628357e-02,8.094167469163020268e-02,-1.789728668229512987e-01,-1.807920273260009425e-01,9.560029828486203973e-01,9.651006711409395589e-01,9.528709917971662779e-01,9.373601789709172794e-01,1.600000000000000000e+01
2.761829974115114772e-01,9.880319148936169693e-01,1.720137161737454387e-02,5.093569400994854002e-01,5.060030082361042236e-01,8.942056540227963368e-02,8.430799099206351399e-02,-2.265742341390148129e-01,-2.254246585840232187e-01,9.544018534119629305e-01,9.659856781802864667e-01,9.522957034540859844e-01,9.364995787700084451e-01,1.600000000000000000e+01
3.345792337712306663e-01,8.029197080291970989e-01,3.144111570247933723e-02,5.225106167067201657e-01,4.470733372312646892e-01,8.525540875725544365e-02,7.619860812719987664e-02,-1.962785959812567149e-01,4.219748628578335464e-02,9.576145884672252473e-01,9.643502546410382958e-01,9.428289797930015093e-01,9.444718252012486159e-01,1.600000000000000000e+01
2.522697454736289591e-01,9.680306905370843484e-01,1.677692483539802021e-02,5.393412759545482826e-01,4.787132842274918199e-01,9.135639866623179728e-02,7.766169783561414908e-02,-2.964093836467841525e-01,-1.638741797078640261e-01,9.596421884751403786e-01,9.600582483877678763e-01,9.492406906594549332e-01,9.420636571666319847e-01,1.600000000000000000e+01
2.842068645640073998e-01,9.223602484472049889e-01,2.083971023364962830e-02,4.093010892276498502e-01,5.205763115799835195e-01,6.580778557688546360e-02,8.914477413994024990e-02,9.497726057324591686e-02,-1.208703692633659316e-01,9.545763633890929079e-01,9.628722970216238020e-01,9.462804297565619027e-01,9.389364885080919709e-01,1.600000000000000000e+01
4.137348439674021217e-01,1.098245614035087803e+00,2.124651675530014536e-02,4.850901351328704147e-01,5.363650781918857247e-01,7.226973843128189912e-02,8.317620516328025349e-02,-9.907043175200150320e-02,-1.541220520822183249e-01,9.597645928417006811e-01,9.632476579389862570e-01,9.421090559692529842e-01,9.524381455680999142e-01,1.600000000000000000e+01
3.197751322751322678e-01,8.733974358974359031e-01,2.604494571164043398e-02,4.079654644950017062e-01,4.369013763726793398e-01,6.681315996620641740e-02,6.405819552631895897e-02,1.930009248857325888e-01,1.716967156812723994e-01,9.599276111685625112e-01,9.678128231644260726e-01,9.612202688728024302e-01,9.365305067218200330e-01,1.600000000000000000e+01
3.297688993341167385e-01,1.018575851393188847e+00,1.944503469110595711e-02,4.951446951426294873e-01,4.914161340340221229e-01,8.784772157277591365e-02,8.427324427567113585e-02,-3.067507088540226065e-02,-3.928325579252349431e-02,9.548639980995368148e-01,9.647226511462169141e-01,9.391851763867442582e-01,9.486874925763154609e-01,1.600000000000000000e+01
5.623652261247157336e-01,9.389416553595657522e-01,3.975606852885161385e-02,5.014559558355986546e-01,4.654516453811858301e-01,7.391423812122760451e-02,6.732858307447811552e-02,-3.998906681256991086e-02,3.836708937935973812e-02,9.904269149453059917e-01,9.912148231802602183e-01,9.882601672991818686e-01,9.860540242413100565e-01,1.600000000000000000e+01
4.020915032679738821e-01,8.670634920634920917e-01,3.221465263995727107e-02,4.960398658813330308e-01,5.007910706545297685e-01,8.141645194738765523e-02,8.795714042597406468e-02,-1.778801836575331363e-01,-5.249753567967029022e-02,9.557867360208062157e-01,9.707412223667100104e-01,9.496098829648894624e-01,9.447334200260077974e-01,1.600000000000000000e+01
3.518029456576942660e-01,9.065743944636678320e-01,2.522798787949420349e-02,5.213630457892043379e-01,5.000713748242848755e-01,9.203067834298854499e-02,7.155276965075753337e-02,-1.744339353417513061e-01,-1.823801126554459306e-01,9.535152302584091188e-01,9.673740435975169971e-01,9.500505269236321215e-01,9.386458784466580330e-01,1.600000000000000000e+01
5.426207014835777720e-01,1.056571428571428495e+00,2.961272095100007246e-02,4.946059889973030144e-01,5.176343712715775203e-01,8.102282831600628177e-02,7.660640459533828162e-02,-5.586473499782718816e-02,-7.062026811321363284e-02,9.896878704069537180e-01,9.919794547609640523e-01,9.878605294350059074e-01,9.868431450019754525e-01,1.600000000000000000e+01
3.125000000000000000e-01,9.303030303030302983e-01,2.220182707508832828e-02,5.219343223151466926e-01,5.067721380763350325e-01,1.026107154804591498e-01,8.688313512386146298e-02,-2.207959909538448062e-01,-2.065808680872016634e-01,9.563918757467144705e-01,9.661887694145758765e-01,9.467144563918757916e-01,9.400238948626045143e-01,1.600000000000000000e+01
3.892380204241948083e-01,1.013986013986013957e+00,2.356718192627824116e-02,5.099693886771993201e-01,4.833294054384194016e-01,9.182491009673530991e-02,1.002807342384785527e-01,-2.903095968940224147e-01,-7.993397549598459106e-02,9.598890010090816993e-01,9.656912209889001453e-01,9.447527749747729464e-01,9.424823410696266945e-01,1.600000000000000000e+01
3.305177928828468836e-01,8.024475524475523924e-01,3.138868716210763826e-02,5.184497499956617350e-01,4.795017574400755045e-01,1.016408926800990153e-01,7.817000387523931337e-02,-1.538147257331018425e-01,-8.754815981871004460e-02,9.578103735067291513e-01,9.664297595644941730e-01,9.420837743837895406e-01,9.431422954786027324e-01,1.600000000000000000e+01
2.562352941176470611e-01,8.689189189189189255e-01,2.107152272710781718e-02,5.148085129368551449e-01,4.279287190082644576e-01,8.799329941450408088e-02,7.640119361048028357e-02,-3.024206602213174722e-01,3.230861679782514456e-02,9.612029384756657358e-01,9.633838383838383423e-01,9.507575757575758013e-01,9.388200183654729081e-01,1.600000000000000000e+01
3.719148089171974703e-01,9.666666666666666741e-01,2.461783722715010780e-02,5.231312299304254898e-01,5.014811431220588256e-01,8.995573908860049483e-02,8.192101583839926648e-02,-2.417253290438260982e-01,-2.266182778103227324e-01,9.594594594594594295e-01,9.646775488359646822e-01,9.479529033984479547e-01,9.438051913299437823e-01,1.600000000000000000e+01
3.012820512820512664e-01,9.687500000000000000e-01,1.996219923973751795e-02,5.202006425410680146e-01,5.067553191489362341e-01,9.838601353945375383e-02,9.426111419659939650e-02,-1.993089784713191204e-01,-1.375783761032535746e-01,9.568557919621749619e-01,9.637115839243498572e-01,9.438534278959810342e-01,9.426713947990543740e-01,1.600000000000000000e+01
3.534798534798535008e-01,1.041401273885350420e+00,1.985429584116563465e-02,4.658386145962688518e-01,5.015392638449633900e-01,7.913489869870103666e-02,8.160405092195759102e-02,-4.097680118081438450e-02,-9.992496785178692914e-03,9.543099387658973143e-01,9.677343382006594608e-01,9.457136128120584573e-01,9.437117286858219822e-01,1.600000000000000000e+01
2.628781204111600434e-01,9.137931034482759118e-01,1.885528552560345947e-02,5.230104643801437581e-01,4.342339619967153785e-01,8.740964885585134070e-02,6.285084322053637040e-02,-3.131614920937248470e-01,1.602990494728932513e-01,9.549770975310021282e-01,9.650318400178751199e-01,9.457043905708859555e-01,9.426879678248240024e-01,1.600000000000000000e+01
3.334094368340943526e-01,9.785276073619632031e-01,2.152592840086084078e-02,5.297892831123187651e-01,5.180869410839736844e-01,9.677911169256452062e-02,9.439703625276849031e-02,-2.913105683664845569e-01,-1.332387870875877955e-01,9.591417484592559273e-01,9.651905957543939207e-01,9.416799817393288752e-01,9.415658525450810723e-01,1.600000000000000000e+01
2.653385344106993782e-01,9.656992084432717283e-01,1.777262683269133225e-02,5.362175784941719536e-01,4.475886378177196812e-01,7.266884325157385582e-02,5.757490699608421025e-02,-2.286615661163155788e-01,-5.391903028192888102e-03,9.626168224299065379e-01,9.582064475480416288e-01,9.461304210857922614e-01,9.448703139766879699e-01,1.600000000000000000e+01
3.294270833333333148e-01,7.150735294117647189e-01,3.678273339457180380e-02,5.607202209845491003e-01,3.740363571031914969e-01,7.368994948276547108e-02,6.959134483977391650e-02,-5.998002407306073369e-01,5.376301327832282428e-01,9.563420768954365991e-01,9.708947179302910291e-01,9.407114624505928946e-01,9.434063959755659701e-01,1.600000000000000000e+01
3.153396311291047915e-01,1.087071240105540904e+00,1.651899330756904580e-02,5.039748333424778348e-01,5.346549624179325333e-01,7.446720470899156896e-02,8.770643286445203857e-02,-2.993510016467791912e-01,-1.054087432986715034e-01,9.653174037089871096e-01,9.572931526390869861e-01,9.475748930099857636e-01,9.435627674750356464e-01,1.600000000000000000e+01
2.928811440181292580e-01,8.938461538461538458e-01,2.220635677699734148e-02,5.466467688239697864e-01,4.369059659043287858e-01,8.637323582055739246e-02,6.650497959934345560e-02,-3.328912785714282507e-01,-1.265257002770625409e-02,9.555763073639274019e-01,9.645144076840982406e-01,9.426360725720384082e-01,9.474386339381003497e-01,1.600000000000000000e+01
3.858136814235576528e-01,8.837209302325581550e-01,3.013427208371806734e-02,5.320442053663722026e-01,4.837795110289470624e-01,9.324407509305188135e-02,8.124036073588883355e-02,-2.414320174664997820e-01,-1.215778584531883033e-01,9.564315352697095873e-01,9.671241621449090387e-01,9.460580912863070235e-01,9.409511650175550468e-01,1.600000000000000000e+01
2.876218323586744452e-01,9.501424501424501345e-01,1.989934567948409630e-02,4.415822633884307624e-01,5.484446082637596254e-01,6.923179143638492905e-02,9.470774826755241904e-02,-1.283290270508599396e-01,-2.689631916143002122e-01,9.575285214051734162e-01,9.646447531910087303e-01,9.527843668812832068e-01,9.387778154297977684e-01,1.600000000000000000e+01
2.957519563358979586e-01,9.623955431754874779e-01,1.883844592769136350e-02,5.327996494402810201e-01,5.249217533264225466e-01,9.977769053807994393e-02,8.332394976286888744e-02,-1.797747590100808868e-01,-2.044482553221400600e-01,9.518621456364646516e-01,9.672040022234574819e-01,9.421901056142301112e-01,9.421901056142301112e-01,1.600000000000000000e+01
4.108729419074246825e-01,8.945312500000000000e-01,3.152590530310253603e-02,4.828695321663717399e-01,4.745709860932228463e-01,8.975261649407866027e-02,7.956265466887348092e-02,-6.720391977787870674e-03,-1.052501094811094003e-02,9.575079389082110648e-01,9.676394979585664080e-01,9.484349009526690244e-01,9.448056857704520972e-01,1.600000000000000000e+01
2.974851768554487852e-01,9.942363112391930935e-01,1.833648393194706877e-02,5.439485948312385855e-01,4.984134311261561590e-01,9.410196055312053387e-02,7.610499893618960510e-02,-2.964624488871701047e-01,-1.805132281946926487e-01,9.549828178694158565e-01,9.635738831615120459e-01,9.473081328751431496e-01,9.389461626575028586e-01,1.600000000000000000e+01
3.365885923274453129e-01,9.148606811145510997e-01,2.476802345389528606e-02,5.191396907627711110e-01,5.346585934241946392e-01,9.988859034733571507e-02,9.318701102324312979e-02,-1.572016930401389789e-01,-1.571309430203993995e-01,9.566524101259969992e-01,9.670558316957577061e-01,9.497167957461565280e-01,9.427811813663160567e-01,1.600000000000000000e+01
3.970279935873720634e-01,9.420849420849420897e-01,2.703826256382692653e-02,5.340686324783819883e-01,5.336912421954856933e-01,8.652059162650739543e-02,8.682973322113236858e-02,-1.988108853252184560e-01,-1.738187303101413339e-01,9.537195216648547413e-01,9.675415437179686329e-01,9.456437334989905574e-01,9.476626805404565479e-01,1.600000000000000000e+01
5.035749916860658981e-01,9.177631578947368363e-01,3.734998265695456399e-02,4.849772309111550217e-01,5.428735406706775013e-01,7.253460772440570303e-02,8.036106530844784601e-02,-1.167337252191049668e-01,-2.234023867389783868e-01,9.903142369709977411e-01,9.904105442738428966e-01,9.879065543998679644e-01,9.854163227120136259e-01,1.600000000000000000e+01
3.620749782040104670e-01,9.488448844884488365e-01,2.512211720226843054e-02,4.722237325524494822e-01,5.454075855291844466e-01,7.835099436557761698e-02,9.163907860405547112e-02,-1.089862270922922621e-01,-2.900321834199950932e-01,9.633999518420418573e-01,9.614736335179387972e-01,9.540091500120394530e-01,9.363111004093426226e-01,1.600000000000000000e+01
2.796244131455399295e-01,8.357988165680473314e-01,2.332210823087164236e-02,5.634235057085291709e-01,4.114277786711312834e-01,8.979583044815325765e-02,5.275447497024906424e-02,-3.181972597831836391e-01,5.109747902914894002e-01,9.521826729348555896e-01,9.701813297515110568e-01,9.375419744795164823e-01,9.470785762256548335e-01,1.600000000000000000e+01
3.133814102564102533e-01,1.100253807106599035e+00,1.560884887233949213e-02,5.146376672632745342e-01,4.436438680877443086e-01,8.626997719640781825e-02,6.893319039531223269e-02,-3.238084056212199580e-02,6.320568781517857740e-03,9.548282621665388215e-01,9.685502429046279893e-01,9.490326429728117574e-01,9.422994971448052093e-01,1.600000000000000000e+01
4.193223443223443314e-01,7.889908256880734383e-01,3.869490265008112412e-02,5.463459158589099030e-01,4.552615979783483646e-01,7.892145948112541665e-02,7.110319925706379274e-02,-3.110988878810204139e-01,5.279795964134956221e-02,9.517361869403799801e-01,9.683336973138240156e-01,9.403799956322340670e-01,9.464948678750818578e-01,1.600000000000000000e+01
3.162150083289318458e-01,8.407643312101911182e-01,2.791767102846648418e-02,4.653354132689698219e-01,5.043706226765245493e-01,7.374194217529715656e-02,8.622597805384842051e-02,-1.522912910312134993e-01,-1.744370790994462517e-01,9.668508287292817416e-01,9.636386997301811252e-01,9.513041243736348740e-01,9.414107670564050290e-01,1.600000000000000000e+01
3.413729128014842407e-01,9.900332225913621720e-01,2.175577676681230560e-02,4.991646244419092882e-01,5.068111236589497581e-01,8.616839605811052460e-02,8.188836134679175482e-02,-1.906872698910823949e-01,-2.174249594626373461e-01,9.579451345755694014e-01,9.629917184265009977e-01,9.456521739130434590e-01,9.448757763975155211e-01,1.600000000000000000e+01
5.519145802650957666e-01,7.900552486187845114e-01,5.497823854467211169e-02,4.922964516026557824e-01,5.461762595453096836e-01,7.152812585026932513e-02,8.090777905348017773e-02,-1.267472234970871692e-01,-2.317197709062553679e-01,9.597509450744940995e-01,9.670891705581499131e-01,9.499666444296197554e-01,9.415165665999555289e-01,1.600000000000000000e+01
3.546487603305785163e-01,8.671328671328670801e-01,2.790875390218522378e-02,5.658859200805020917e-01,4.996127161507295522e-01,8.658654070237288558e-02,5.768406035540016991e-02,-4.303209265150155782e-01,-1.455444097795138836e-01,9.568890183512962500e-01,9.667928925138362661e-01,9.443635304398485530e-01,9.504806291872996971e-01,1.600000000000000000e+01
4.116123642439432073e-01,7.095435684647303232e-01,4.212407236414623252e-02,5.980718489953318340e-01,4.047194299936974771e-01,6.739611572098486159e-02,5.866537766510578067e-02,-6.348451752196387909e-01,7.291497098036670010e-01,9.490562208240308495e-01,9.778770042622285663e-01,9.324132332047899707e-01,9.561599350517556717e-01,1.600000000000000000e+01
2.905126849894291707e-01,1.012787723785166349e+00,1.752531629425568838e-02,4.955917195239946116e-01,5.448778186541540780e-01,8.292155733372502668e-02,9.267738612520391717e-02,-3.101425318184692914e-01,-2.868066628108069116e-01,9.566997180023651959e-01,9.684344582916400990e-01,9.407804966797053137e-01,9.470572182297826158e-01,1.600000000000000000e+01
3.014184397163120477e-01,9.776119402985075091e-01,1.941611794184487996e-02,5.338347583931531970e-01,5.072763147812315854e-01,9.288466041630839831e-02,7.950626122528037243e-02,-2.590214531751789395e-01,-2.034288303672056319e-01,9.563025210084034056e-01,9.631452581032412530e-01,9.498199279711885268e-01,9.399759903961584229e-01,1.600000000000000000e+01
3.215120682274688058e-01,9.499999999999999556e-01,2.207925829611622967e-02,4.441076419199924130e-01,5.178675870029552097e-01,6.175553223169203548e-02,9.339668577323566312e-02,-1.816504301853411885e-01,-7.593036458580901260e-02,9.627201966407210598e-01,9.653830397378123651e-01,9.466407210159770713e-01,9.454117165096271869e-01,1.600000000000000000e+01
3.104058138787060273e-01,1.005571030640668440e+00,1.851773697255238924e-02,4.981580004228935987e-01,4.913902073305192464e-01,9.545295624120717082e-02,8.262209910946405333e-02,-1.505376816883331748e-01,-1.751393333894567805e-01,9.564902102973168452e-01,9.678856314099243408e-01,9.509996892157878134e-01,9.359784522946233976e-01,1.600000000000000000e+01
2.746731458984149055e-01,8.272727272727272707e-01,2.389002938453487976e-02,5.773234589186471144e-01,4.158161732757163498e-01,9.296658851865310935e-02,5.223101060834386272e-02,-3.760306742103270983e-01,4.827186245389361585e-01,9.515585509688290200e-01,9.679865206402695765e-01,9.323223813535523874e-01,9.505756809884863268e-01,1.600000000000000000e+01
3.020156314273961251e-01,8.370607028753993539e-01,2.673940912534234632e-02,5.216943231108308598e-01,4.465172176198182741e-01,8.343563252301387789e-02,7.132853572538935816e-02,-1.834707796449813744e-01,-3.553188050802029430e-02,9.606374284935984553e-01,9.634976845546172619e-01,9.411604467447561850e-01,9.513756469626805101e-01,1.600000000000000000e+01
2.664982076746782447e-01,9.539295392953929253e-01,1.830045841942148921e-02,4.889622602574156263e-01,5.121660588584513452e-01,7.985989759047315562e-02,8.502332275777922665e-02,-2.022260998608547966e-01,-2.869637844906836599e-01,9.616317530319735685e-01,9.597574421168687531e-01,9.509371554575524188e-01,9.425578831312018124e-01,1.600000000000000000e+01
3.024570782358383947e-01,9.899999999999999911e-01,1.837796642991448154e-02,5.110398772042125115e-01,5.004053325162851618e-01,9.026996538998065256e-02,7.775318529783652177e-02,-1.646845821058421089e-01,-2.104876862226274237e-01,9.534330387491501968e-01,9.662361205529118591e-01,9.504871969181962754e-01,9.409698617720371194e-01,1.600000000000000000e+01
4.108704292527822211e-01,5.555555555555555802e-01,7.178819444444443920e-02,6.286400170709154356e-01,3.907513317428674138e-01,8.504571135570988816e-02,6.439490355600702154e-02,-6.517420695447755374e-01,6.158038878944152028e-01,9.530834340991535258e-01,9.746070133010882319e-01,9.349455864570737074e-01,9.482466747279323371e-01,1.600000000000000000e+01
4.778911564625850095e-01,1.035055350553505615e+00,2.767848348219534294e-02,5.003027318073921537e-01,5.007696110242971788e-01,8.189181132732618884e-02,8.051350612060835521e-02,6.015038729390719680e-02,-2.450059930232447239e-02,9.607392951440707485e-01,9.664791642750545364e-01,9.447824589599357337e-01,9.521294914475949556e-01,1.600000000000000000e+01
2.882575757575757680e-01,8.543689320388349051e-01,2.456740702479338900e-02,4.685974027027465239e-01,4.892897436918462462e-01,8.048030846306762631e-02,7.063161399689700526e-02,-1.338050371691160978e-01,-1.824723255737215333e-01,9.586800992845670999e-01,9.623302671922908669e-01,9.521097970506643415e-01,9.350270112425171920e-01,1.600000000000000000e+01
3.154445215513917988e-01,9.756838905775075954e-01,1.985132131869838182e-02,4.984605940054597228e-01,4.882391502411057571e-01,8.106924866628101300e-02,8.568105290654867701e-02,-1.603778003768948079e-01,-5.872243093022564558e-02,9.534343681251528091e-01,9.667562943045709956e-01,9.409679784893668630e-01,9.491566854069909409e-01,1.600000000000000000e+01
3.474990771502399212e-01,9.580536912751678180e-01,2.309832199017914853e-02,5.135429642135259654e-01,5.104266705369743251e-01,9.594246427128991228e-02,8.951748542785882556e-02,-2.133867769126040204e-01,-1.352718575958102576e-01,9.565794715177267094e-01,9.654760323994157067e-01,9.434338069313503716e-01,9.458239277652370491e-01,1.600000000000000000e+01
4.209780207555265941e-01,1.078900709219858145e+00,2.235618521236738473e-02,4.683207488409623642e-01,5.152227035608976102e-01,7.496120408349388198e-02,7.641602439139627556e-02,2.794287415120998846e-02,-1.193623475353939034e-01,9.895580085468794751e-01,9.919891880464490885e-01,9.905546411367651682e-01,9.843785391782311489e-01,1.600000000000000000e+01
2.224845467032967039e-01,1.068052930056710759e+00,1.217714777977915198e-02,4.441846018153176034e-01,5.464059686314232112e-01,7.064217374171388730e-02,9.980148797807156247e-02,3.134073278884209196e-02,-2.244253507462803388e-01,9.634703196347031984e-01,9.612193710206443642e-01,9.499646279503505264e-01,9.457199819924111406e-01,1.600000000000000000e+01
3.493333333333333290e-01,9.701754385964912464e-01,2.313208571363171290e-02,5.379155802678562415e-01,5.137244369050985027e-01,9.278625753925645592e-02,8.385807591997399002e-02,-2.374188286134301384e-01,-2.279436548841679566e-01,9.591461690698331877e-01,9.611252473847893274e-01,9.523607577042692007e-01,9.366694939214023075e-01,1.600000000000000000e+01
